Date,Underlying_Price,LETF_Price,Underlying_Return,LETF_Return,Rolling_Beta_20D,Rolling_Beta_60D,Underlying_NAV,Naive_2x_Underlying_NAV,Theoretical_2x_LETF_NAV,Actual_LETF_NAV,Compounding_Gap,Tracking_Gap,Total_Gap
2024-09-19,36.83000183105469,2.2576987743377686,0.012369454363041488,0.023749051466080084,,,1.2039882853004462,1.4079765706008924,1.4258102814080131,1.4260080643946846,0.017833710807120706,0.00019778298667150196,0.018031493793792208
2024-09-20,37.20000076293945,2.294095039367676,0.010046128522665176,0.016120957075233866,,,1.2160837063543577,1.4321674127087154,1.4544580280799377,1.4489966791897286,0.022290615371222344,-0.005461348890209106,0.01682926648101324
2024-09-23,37.95000076293945,2.383500337600708,0.020161289909090163,0.03897192430949814,,,1.2406015225118887,1.4812030450237774,1.5131055280093841,1.505466868095825,0.03190248298560672,-0.007638659913559165,0.024263823072047552
2024-09-24,36.900001525878906,2.261122703552246,-0.02766796352968548,-0.051343661302624466,,,1.2062766048321576,1.4125532096643152,1.4293764308783259,1.4281706871179902,0.016823221214010697,-0.0012057437603356647,0.015617477453675033
2024-09-25,37.119998931884766,2.2788772583007812,0.005961989076113339,0.007852096978480105,,,1.213468412772938,1.426936825545876,1.4464202842114269,1.4393848218550633,0.01948345866555079,-0.007035462356363542,0.012447996309187248
2024-09-26,37.099998474121094,2.272536277770996,-0.0005388054509476436,-0.002782502000354903,,,1.2128145893775832,1.4256291787551665,1.4448616059444381,1.435379730708971,0.01923242718927165,-0.009481875235467063,0.009750551953804587
2024-09-27,36.84000015258789,2.2433691024780273,-0.0070080412999090624,-0.012834635723209309,,,1.204315134646093,1.408630269292186,1.4246103063302151,1.416957154740843,0.015980037038029193,-0.007653151589372076,0.008326885448657118
2024-09-30,37.20000076293945,2.2858517169952393,0.009772003497841242,0.01893697050132559,,,1.2160837063543577,1.4321674127087154,1.4524529001232542,1.4437900305818125,0.02028548741453884,-0.008662869541441687,0.011622617873097152
2024-10-01,36.459999084472656,2.200251340866089,-0.0198925178303766,-0.03744791295634542,,,1.1918927395424732,1.3837854790849464,1.394667009696286,1.3897231071893454,0.010881530611339674,-0.004943902506940656,0.0059376281043990176
2024-10-02,37.4900016784668,2.3226284980773926,0.028250208992264936,0.055619626239215014,1.9896208344233859,,1.2255639585309113,1.4511279170618225,1.4734662786933606,1.4670189869872174,0.022338361631538017,-0.00644729170614311,0.015891069925394907
2024-10-03,39.2400016784668,2.5325088500976562,0.046679112340641815,0.0903632897787987,1.9910726198701552,,1.2827721962318173,1.5655443924636345,1.61102647459991,1.5995836488193431,0.04548208213627558,-0.01144282578056699,0.03403925635570859
2024-10-04,40.0099983215332,2.6352295875549316,0.019622747454900002,0.04056086021311023,1.9907422076683579,,1.3079437110806416,1.6158874221612831,1.6742520059083739,1.6644641375982814,0.05836458374709075,-0.009787868310092485,0.04857671543699826
2024-10-07,38.88999938964844,2.4868552684783936,-0.027992976227694255,-0.0563041337184611,1.9331239592976788,,1.271330473869199,1.5426609477383981,1.5805174127072488,1.5707479262253647,0.037856464968850645,-0.009769486481884027,0.02808697848696662
2024-10-08,41.45000076293945,2.8121373653411865,0.06582672701127446,0.1308005741169731,1.9551900294117246,,1.355017997913701,1.7100359958274018,1.7885979892329404,1.7762026567686873,0.0785619934055386,-0.012395332464253173,0.06616666094128543
2024-10-09,43.130001068115234,3.041673421859741,0.04053076656823307,0.08162334434566487,1.9594702650001037,,1.4099379160828958,1.8198758321657915,1.9335844844049632,1.9211822578498026,0.1137086522391717,-0.012402226555160656,0.10130642568401105
2024-10-10,43.52000045776367,3.0911314487457275,0.009042415487829691,0.016260137110889028,1.9629761642925387,,1.422687160532162,1.845374321064324,1.9685530329825844,1.9524209447774477,0.12317871191826035,-0.016132088205136785,0.10704662371312357
2024-10-11,43.5099983215332,3.089229106903076,-0.00022982849552533047,-0.0006154192644972634,1.9674229909484993,,1.4223601864824538,1.8447203729649075,1.96764817381872,1.9512193873156236,0.12292780085381239,-0.016428786503096315,0.10649901435071607
2024-10-14,43.400001525878906,3.0727436542510986,-0.0025280808985888026,-0.0053364292778219635,1.9645872220352696,,1.4187643448640943,1.8375286897281886,1.9576994262919714,1.9408068430496987,0.12017073656378274,-0.016892583242272607,0.10327815332151014
2024-10-15,42.43000030517578,2.9370505809783936,-0.022350257755745173,-0.04416023220322185,1.9648133554058314,,1.3870545960617209,1.7741091921234418,1.8701892527201713,1.855100362199022,0.09608006059672958,-0.015088890521149256,0.08099117007558032
2024-10-16,41.93000030517578,2.864131212234497,-0.011784114928205858,-0.024827413329601367,1.96883730967097,,1.3707093852900334,1.7414187705800668,1.8261122025370715,1.8090430187388138,0.08469343195700474,-0.017069183798257725,0.06762424815874701
2024-10-17,42.0,2.86920428276062,0.0016694417914320248,0.0017712423594467008,1.969485774185936,,1.3729977048217448,1.7459954096434895,1.8322093785905902,1.8122472723636653,0.08621396894710065,-0.019962106226924847,0.0662518627201758
2024-10-18,42.970001220703125,3.004896640777588,0.02309526715959831,0.04729267930912551,1.9730174097678868,,1.4047074536241182,1.8094149072482364,1.9168401087723328,1.8979533014443977,0.1074252015240964,-0.01888680732793513,0.08853839419616127
2024-10-21,42.70000076293945,2.9611451625823975,-0.006283464046856535,-0.014560060935696173,1.9759023219740073,,1.3958810248429196,1.7917620496858393,1.8927513169582457,1.8703189857222615,0.10098926727240642,-0.022432331235984204,0.07855693603642222
2024-10-22,42.939998626708984,2.9960198402404785,0.005620558770055961,0.011777429252292082,1.987406439139869,,1.4037266561790551,1.8074533123581102,1.914027956986375,1.8923465352558242,0.10657464462826471,-0.021681421730550765,0.08489322289771395
2024-10-23,42.59000015258789,2.952268600463867,-0.00815087296959982,-0.014603120843518669,1.984181776141189,,1.3922850585204984,1.7845701170409969,1.8828259595110577,1.8647123701236696,0.0982558424700608,-0.01811358938738805,0.08014225308267275
2024-10-24,43.560001373291016,3.080352544784546,0.022775327946181978,0.04338492246286596,1.9807956997271627,,1.4239948073228719,1.8479896146457437,1.968589916897956,1.945612771717032,0.12060030225221219,-0.022977145180923975,0.09762315707128821
2024-10-25,44.86000061035156,3.265502691268921,0.029843875024706534,0.060106803942899134,1.98449340012055,,1.4664923303884467,1.9329846607768935,2.086090619807556,2.062557337135428,0.1531059590306625,-0.023533282672127953,0.12957267635853453
2024-10-28,44.970001220703125,3.283257246017456,0.002452086688696564,0.005437005088376079,1.9840199789097843,,1.470088296710868,1.9401765934217359,2.0963211698880455,2.073771471872501,0.15614457646630964,-0.022549698015544628,0.133594878450765
2024-10-29,44.93000030517578,3.271843910217285,-0.0008895022112859197,-0.0034762234406138237,1.9919127537211474,,1.468780649920158,1.9375612998403162,2.0925918052556836,2.0665625788715016,0.15503050541536734,-0.026029226384181925,0.1290012790311854
2024-10-30,43.689998626708984,3.0955703258514404,-0.027598523704526978,-0.053875914989519824,1.9878822015344908,,1.4282444723365861,1.8564889446731723,1.9770869161731879,1.9552246290516977,0.12059797150001561,-0.021862287121490187,0.09873568437852542
2024-10-31,41.560001373291016,2.785506248474121,-0.04875251362713107,-0.10016379689000787,2.0072585802855434,,1.3586139642361221,1.7172279284722443,1.784311002527676,1.7593819064330225,0.06708307405543179,-0.024929096094653547,0.042153977960778244
2024-11-01,41.91999816894531,2.838134288787842,0.0086620977805274,0.018893528005025972,2.0060884372003316,,1.3703824112403253,1.7407648224806507,1.8152227552772073,1.7926228377537508,0.07445793279655666,-0.02259991752345658,0.05185801527310008
2024-11-04,41.40999984741211,2.7715561389923096,-0.012165991025997136,-0.02345842127997666,2.004910358676662,,1.3537103511229913,1.7074207022459826,1.7710547877754308,1.750570736029616,0.06363408552944816,-0.02048405174581469,0.04315003378363347
2024-11-05,51.130001068115234,4.074586868286133,0.23472594195893404,0.4701440865518902,2.005051168541917,,1.6714612884298947,2.3429225768597894,2.602479794418367,2.57359121566473,0.2595572175585774,-0.028888578753636818,0.2306686388049406
2024-11-06,55.529998779296875,4.780950546264648,0.08605510696782459,0.17335835529152166,2.0059843372803456,,1.8152990683983072,2.6305981367966145,3.0503931485989164,3.0197447560050756,0.41979501180230194,-0.03064839259384078,0.38914661920846116
2024-11-07,55.880001068115234,4.818360805511475,0.006302940689940195,0.007824858024531256,2.0064045909619517,,1.8267407907609254,2.653481581521851,3.088846042792154,3.043373829991138,0.43536446127030315,-0.0454722128010161,0.38989224846928705
2024-11-08,58.38999938964844,5.259679317474365,0.04491764984889013,0.09159100569182965,2.007279029352523,,1.9087936939650094,2.817587387930019,3.36633345276669,3.3221194997762216,0.5487460648366711,-0.044213952990468375,0.5045321118462027
2024-11-11,60.2400016784668,5.590667724609375,0.03168354697990172,0.06292938925674774,2.0072263572952243,,1.9692710486426899,2.9385420972853797,3.579648220968186,3.5311784509350717,0.6411061236828064,-0.04846977003311448,0.5926363536496919
2024-11-12,59.849998474121094,5.525357723236084,-0.006474156598257785,-0.011681967984934039,2.007244354452973,,1.9565216794893618,2.9130433589787237,3.5332978146697402,3.4899273373221593,0.6202544556910166,-0.04337047734758093,0.5768839783434356
2024-11-13,60.70000076293945,5.677536487579346,0.014202210701574236,0.027541884519674875,2.0068710924794804,,1.9843086126236678,2.9686172252473355,3.6336590947404432,3.5860465130287427,0.6650418694931077,-0.047612581711700575,0.6174292877814072
2024-11-14,59.18000030517578,5.377617359161377,-0.025041193388117944,-0.052825574802398356,2.0080696544037417,,1.9346191569132505,2.869238313826501,3.4516767745446653,3.396611544709863,0.5824384607181643,-0.05506522983480222,0.5273732308833621
2024-11-15,65.7699966430664,6.594413757324219,0.11135512510827539,0.22627054267628255,2.011729503785058,,2.150048915168192,3.3000978303363837,4.220400572670164,4.16516468219189,0.9203027423337806,-0.05523589047827393,0.8650668518555067
2024-11-18,61.2599983215332,5.683243274688721,-0.0685722753797442,-0.13817308348653257,2.0110650523009626,,2.0026151688773584,3.0052303377547167,3.641595632106227,3.5896510348242336,0.6363652943515103,-0.05194459728199341,0.5844206970695169
2024-11-19,62.97999954223633,5.987600803375244,0.028077069340998184,0.05355349295745104,2.010980995712462,,2.058842733837263,3.1176854676745256,3.846086298255272,3.7818893862374,0.7284008305807466,-0.06419691201787225,0.6642039185628743
2024-11-20,62.119998931884766,5.835422039031982,-0.013655138402705491,-0.0254156496634641,2.0107191467858074,,2.0307289513573106,3.061457902714621,3.741048616832422,3.685770210530817,0.679590714117801,-0.05527840630160519,0.6243123078161958
2024-11-21,61.36000061035156,5.6889495849609375,-0.012234358251785427,-0.025100575946575887,2.0108404179703614,,2.005884285854133,3.0117685717082656,3.6495099588010738,3.5932552554397614,0.6377413870928081,-0.05625470336131233,0.5814866837314958
2024-11-22,64.3499984741211,6.237428188323975,0.04872877825990618,0.09641122586372908,2.0103554466503883,,2.103628576434549,3.207257152869098,4.005182281880548,3.939685399457996,0.7979251290114497,-0.06549688242255192,0.7324282465888978
2024-11-25,64.6500015258789,6.298933506011963,0.004662052196915845,0.009860685499052613,2.010383352172239,,2.1134358026608107,3.2268716053216213,4.042527019593127,3.9785333981472606,0.8156554142715056,-0.06399362144586629,0.7516617928256393
2024-11-26,65.73999786376953,6.513886451721191,0.016859958424816135,0.034125292083821535,2.010004409541876,,2.1490682424271896,3.2981364848543793,4.178840694556198,4.114302012424275,0.8807042097018192,-0.06453868213192315,0.816165527569896
2024-11-27,66.05000305175781,6.5696845054626465,0.004715625160662373,0.008566015719649434,2.0113384878667633,2.0048843937983816,2.15920244270316,3.31840488540632,4.218252387199496,4.149545188138087,0.8998475017931762,-0.06870719906140899,0.8311403027317672
2024-11-29,67.08000183105469,6.754836082458496,0.015594227580727704,0.028182719709279436,2.0100556247459105,2.0059350488433085,2.1928735369875363,3.3857470739750726,4.3498131626373695,4.266490657096372,0.9640660886622969,-0.0833225055409974,0.8807435831212995
2024-12-02,66.38999938964844,6.615338325500488,-0.010286261517166717,-0.020651538431889827,2.010246589818907,2.0056900169657617,2.170317066312008,3.3406341326240163,4.260326531153965,4.178381061322048,0.919692398529949,-0.08194546983191753,0.8377469286980315
2024-12-03,70.95999908447266,7.541726589202881,0.06883566405841512,0.14003641508876363,2.0122519216137604,2.006001848499806,2.3197122827889065,3.639424565577813,4.8468513429093,4.763506566024371,1.207426777331487,-0.08334477688492914,1.124082000446558
2024-12-04,69.8499984741211,7.300142765045166,-0.015642624361229096,-0.0320329597341249,2.0231635404373276,2.0061940270415106,2.2834258949231105,3.566851789846221,4.695216393125603,4.610917352001673,1.1283646032793815,-0.08429904112392972,1.0440655621554518
2024-12-05,71.87000274658203,7.721805095672607,0.02891917418164769,0.05776083347937555,2.02331514892434,2.005867778362165,2.3494606861092766,3.698921372218553,4.966779954512257,4.877247781357805,1.2678585822937034,-0.08953217315445183,1.1783264091392516
2024-12-06,76.33999633789062,8.667216300964355,0.06219553945294898,0.12243396376600701,2.017605156359505,2.0054107277578077,2.4955866609053388,3.9911733218106775,5.584603071742223,5.474388559498404,1.5934297499315457,-0.11021451224381895,1.4832152376877268
2024-12-09,72.45999908447266,7.797260284423828,-0.05082522189606353,-0.10037317476935836,2.010997969097053,2.004592323669243,2.3687479151039685,3.737495830207937,5.01692569109675,4.924906799860495,1.279429860888813,-0.09201889123625495,1.187410969652558
2024-12-10,70.88999938964844,7.4554924964904785,-0.02166712275270577,-0.04383177878723388,2.0111845089817244,2.0044183856564377,2.317423963257195,3.6348479265143903,4.799521001516357,4.709039374461266,1.164673075001967,-0.090481627055091,1.074191447946876
2024-12-11,72.51000213623047,7.787115097045898,0.022852345331217272,0.044480307734401814,2.0116170532196636,2.004315399643398,2.370382535944387,3.7407650718887737,5.01888162421852,4.9184988949707185,1.2781165523297462,-0.10038272924780145,1.1777338230819447
2024-12-12,73.19999694824219,7.936758518218994,0.009515857008463025,0.019216798430250925,2.011669927279235,2.0045928928342307,2.3929387572117915,3.785877514423583,5.114399543975452,5.013016696814782,1.328522029551869,-0.1013828471606697,1.2271391823911992
2024-12-13,76.06999969482422,8.548008918762207,0.03920768942943176,0.07701511884733225,2.0081581577226872,2.004310478945893,2.486760356828202,3.973520713656404,5.515447121851886,5.399094773503633,1.541926408195482,-0.11635234834825248,1.4255740598472295
2024-12-16,75.75,8.471285820007324,-0.0042066477732086716,-0.008975552024341193,1.994453368784678,2.004242198849914,2.476299431910647,3.9525988638212937,5.469044035145109,5.350634917479703,1.5164451713238156,-0.11840911766540607,1.3980360536584095
2024-12-17,74.38999938964844,8.1669282913208,-0.017953803436984273,-0.03592813831965125,1.989445438969754,2.004210729455941,2.431840438659007,3.8636808773180142,5.272663751954696,5.1583965660665365,1.4089828746366821,-0.11426718588815987,1.2947156887485223
2024-12-18,71.51000213623047,7.522704601287842,-0.038714844428654804,-0.07888200643534382,1.995389038810178,2.006202935870317,2.337692114401012,3.6753842288020238,4.86440303819163,4.75149189494602,1.189018809389606,-0.11291114324560958,1.0761076661439963
2024-12-19,74.20999908447266,8.121908187866211,0.03775691326506392,0.07965268056328956,2.004612123581271,2.0069596380318955,2.4259561528048748,3.8519123056097495,5.231732725390259,5.129960961053214,1.3798204197805095,-0.1017717643370446,1.278048655443465
2024-12-20,80.55000305175781,9.497858047485352,0.08543328453714683,0.1694121415549552,1.9997071204953274,2.005742548839744,2.633213555082096,4.266427110164192,6.125660946491396,5.9990386335585555,1.8592338363272045,-0.12662231293284076,1.7326115233943638
2024-12-23,80.69000244140625,9.503564834594727,0.0017380432569131798,0.0006008499054042105,2.0020539596037343,2.0062844934895607,2.6377901941455186,4.275580388291037,6.146954273895767,6.002643155354045,1.8713738856047302,-0.1443111185417223,1.7270627670630079
2024-12-24,82.37999725341797,9.906204223632812,0.020944290009644373,0.04236719547305068,2.0026629362735497,2.006314666196238,2.6930368369562987,4.386073673912597,6.404441459872759,6.2569583112719,2.0183677859601614,-0.14748314860085898,1.8708846373593024
2024-12-26,82.13999938964844,9.835822105407715,-0.00291330264349543,-0.0071048523365983,2.00304038008172,2.007278207476881,2.6851912056201632,4.3703824112403264,6.367125307402441,6.212503546394061,1.9967428961621145,-0.15462176100837954,1.842121135153735
2024-12-27,79.08000183105469,9.102192878723145,-0.03725344024021726,-0.07458748428168727,2.002016037460699,2.00709140540424,2.5851585955080356,4.170317191016071,5.892730663119857,5.749128535777468,1.7224134721037858,-0.14360212734238864,1.5788113447613972
2024-12-30,77.18000030517578,8.641218185424805,-0.024026321217569535,-0.05064435564487901,2.00528270997685,2.008534264832794,2.523046744693999,4.046093489387998,5.609569383598378,5.457967625563432,1.5634758942103808,-0.15160175803494624,1.4118741361754346
2024-12-31,75.62999725341797,8.317837715148926,-0.020082962498432,-0.03742301876155918,2.0022562431611055,2.0075564287579484,2.4723764915385185,3.944752983077037,5.384255840472061,5.253714000711989,1.4395028573950244,-0.13054183976007216,1.3089610176349522
2025-01-02,75.19000244140625,8.216386795043945,-0.0058177287847492876,-0.012196790028760951,1.9954253648176896,2.007667751386399,2.4579928756569576,3.915985751313915,5.321607560096924,5.189635554174143,1.4056218087830086,-0.1319720059227807,1.2736498028602279
2025-01-03,79.88999938964844,9.216961860656738,0.06250826965865275,0.12177798959225372,1.9896192900868226,2.006693335148615,2.61163775714757,4.22327551429514,5.986896520865051,5.821618938677951,1.7636210065699114,-0.16527758218709998,1.5983434243828114
2025-01-06,75.91999816894531,8.315302848815918,-0.04969334398589975,-0.09782605434113989,1.9862570962361552,2.005383855476297,2.4818567437150723,3.9637134874301445,5.391878704426384,5.252112928029433,1.4281652169962396,-0.13976577639695087,1.2883994405992887
2025-01-07,69.98999786376953,7.016076564788818,-0.07810854120385657,-0.15624521531553204,1.9894815248620525,2.0048712724403304,2.288002533986534,3.5760050679730684,4.549575144524614,4.431495412727985,0.973570076551546,-0.11807973179662934,0.8554903447549167
2025-01-08,68.2300033569336,6.660358428955078,-0.0251463717753162,-0.050700435285863654,1.9915895980806453,2.0048714162918784,2.230467571644043,3.4609351432880864,4.3207645285167064,4.206816666335368,0.8598293852286201,-0.11394786218133834,0.7458815230472817
2025-01-10,67.26000213623047,6.458086967468262,-0.014216637446560432,-0.030369455885056684,1.9921174644058826,2.005140700222909,2.19875782284167,3.39751564568334,4.197911042928945,4.079057933170575,0.8003953972456053,-0.11885310975837005,0.6815422874872352
2025-01-13,64.9800033569336,6.010427474975586,-0.03389828585908894,-0.06931766245138848,1.9938971244050423,2.0056894117828965,2.124223701628075,3.24844740325615,3.913307065840482,3.796307172239399,0.6648596625843322,-0.1169998936010832,0.547859768983249
2025-01-14,65.91000366210938,6.183531284332275,0.014312099986626858,0.028800582001431208,1.9940396272088976,2.0055881582822384,2.1546258036397385,3.309251607279477,4.025322349849847,3.905643028256101,0.7160707425703698,-0.11967932159374595,0.5963914209766239
2025-01-15,68.13999938964844,6.606461524963379,0.03383394937999462,0.06839623205315015,1.9969697419980115,2.0056915348505098,2.2275253040129157,3.4550506080258314,4.297707455095808,4.172774295133474,0.8426568470699767,-0.12493315996233445,0.7177236871076422
2025-01-16,69.23999786376953,6.817609786987305,0.01614321226847859,0.03196087061524144,1.9970676200037976,2.005547579549,2.2634847178290034,3.526969435658007,4.436465062526677,4.30613979448684,0.9094956268686705,-0.13032526803983746,0.779170358828833
2025-01-17,71.7699966430664,7.311556339263916,0.03653955599875491,0.07245157286933623,1.9971155388763844,2.0052609712536853,2.346191444428442,3.6923828888568844,4.760677989704104,4.618126395592651,1.0682951008472195,-0.14255159411145257,0.9257435067357669
2025-01-21,73.06999969482422,7.567090034484863,0.018113461231203942,0.034949288956265256,1.9951020648884343,2.0052252002503748,2.3886890921980792,3.7773781843961585,4.933142702105607,4.779526629428775,1.1557645177094482,-0.15361607267683208,1.0021484450326161
2025-01-22,76.87000274658203,8.341934204101562,0.052004968764588266,0.10239658390286976,1.9880856793061092,2.005063611207656,2.512912793826153,4.025825587652306,5.446238566374124,5.2689338289550784,1.420412978721818,-0.1773047374190453,1.2431082413027728
2025-01-23,78.9800033569336,8.813688278198242,0.02744894672773235,0.05655212119327535,1.9903054799587272,2.005463993525901,2.581889603235324,4.163779206470648,5.745225590923973,5.5669032134094945,1.5814463844533257,-0.17832237751447888,1.4031240069388469
2025-01-24,78.9800033569336,8.802274703979492,0.0,-0.0012949827425804417,1.990502314117513,2.005445543252777,2.581889603235324,4.163779206470648,5.745225590923973,5.559694169818513,1.5814463844533257,-0.18553142110545995,1.3959149633478658
2025-01-27,75.44000244140625,8.019822120666504,-0.04482148347764747,-0.08889208865058973,1.9880773594520003,2.0049387248503026,2.4661654810428018,3.9323309620856035,5.230206523126061,5.065481342804839,1.297875561040457,-0.16472518032122174,1.1331503807192354
2025-01-28,80.2300033569336,9.034347534179688,0.06349417763139265,0.12650223387110104,1.9896796688625553,2.0046733370270586,2.6227526301645425,4.245505260329085,5.8943818471825296,5.706276048302035,1.6488765868534445,-0.1881057988804944,1.4607707879729501
2025-01-29,79.76000213623047,8.910701751708984,-0.005858172766267322,-0.013686188405185207,1.9900207514051391,2.005376529136028,2.607388092133857,4.214776184267714,5.825321232760239,5.628178879212978,1.6105450484925257,-0.19714235354726117,1.4134026949452645
2025-01-30,81.22000122070312,9.235349655151367,0.018304902775440945,0.03643348329777929,1.988012126415812,2.004494362829515,2.6551160776582097,4.310232155316419,6.038585110363015,5.833233040405698,1.7283529550465957,-0.2053520699573168,1.5230008850892789
2025-01-31,82.48999786376953,9.529561996459961,0.015636501157090477,0.031857195698539176,1.9910686146439172,2.0045692161156863,2.696632803278722,4.393265606557444,6.227429796493777,6.019063486929087,1.8341641899363328,-0.20836630956468927,1.6257978803716435
2025-02-03,83.73999786376953,9.848186492919922,0.01515335231386894,0.033435376838759634,1.9922334571931275,2.004877240102794,2.7374958302079406,4.474991660415881,6.416162671926087,6.22031314283098,1.9411710115102059,-0.19584952909510722,1.7453214824150987
2025-02-04,103.83000183105469,14.500736236572266,0.23990929639105207,0.4724270551737788,1.9784470629995814,1.9913908248848515,3.3942465287065664,5.788493057413133,9.494756816230728,9.158957363157374,3.7062637588175953,-0.33579945307335457,3.3704643057442407
2025-02-05,101.36000061035156,13.811491966247559,-0.023788897015740718,-0.047531674190884554,1.979200812021366,1.9900288782814024,3.3135011475891303,5.627002295178261,9.043017232049099,8.723616785843575,3.4160149368708383,-0.319400446205524,3.0966144906653144
2025-02-06,111.27999877929688,16.504423141479492,0.0978689631926879,0.1949775724311973,1.978753438127284,1.9901786351924495,3.63779006944146,6.27558013888292,10.81307867331761,10.424526409567399,4.5374985344346905,-0.3885522637502117,4.148946270684479
2025-02-07,110.8499984741211,16.344636917114258,-0.0038641293124797027,-0.009681418308020384,1.9789697839097358,1.9897838631348383,3.623733178201484,6.247466356402968,10.729512404798179,10.323602208733371,4.482046048395211,-0.4059101960648075,4.076135852330403
2025-02-10,116.6500015258789,18.075035095214844,0.0523229872042974,0.10586947797468094,1.978476250612002,1.9903535680990956,3.813337722916308,6.626675445832616,11.852312685327389,11.416556585390236,5.225637239494773,-0.43575609993715325,4.78988113955762
2025-02-11,112.62000274658203,16.821462631225586,-0.034547781625213436,-0.06935380525602008,1.9773232328117816,1.9906382580378201,3.6815953640018066,6.363190728003613,11.033370464514514,10.624774943272747,4.6701797365109,-0.40859552124176624,4.261584215269134
2025-02-12,117.38999938964844,18.283647537231445,0.04235479068314252,0.08692376745477604,1.977912747236448,1.991268878375913,3.837528565024131,6.675057130048262,11.968002657622671,11.54832040970112,5.2929455275744095,-0.4196822479215516,4.873263279652858
2025-02-13,117.91000366210938,18.423145294189453,0.004429715266757173,0.007629645926719331,1.9783522432680811,1.990611456513762,3.854527723895235,6.70905544779047,12.074032345792794,11.636430005475445,5.3649768980023245,-0.43760234031734946,4.927374557684975
2025-02-14,119.16000366210938,18.76744842529297,0.010601305751648304,0.018688618344236074,1.9789827474325503,1.9869046378770177,3.895390750824453,6.790781501648906,12.330033362898876,11.853898804737192,5.539251861249969,-0.47613455816168404,5.063117303088285
2025-02-18,124.62000274658203,20.499116897583008,0.04582073612514348,0.09226978718941159,1.979342926847812,1.986288833559837,4.073880422522305,7.14776084504461,13.459975773170086,12.947655524815113,6.312214928125476,-0.5123202483549729,5.799894679770503
2025-02-19,112.05999755859375,16.404239654541016,-0.1007864300366722,-0.1997587146558888,1.979781608690591,1.985959560190088,3.663288558339992,6.326577116679984,10.746809960054266,10.361248499370829,4.420232843374282,-0.3855614606834372,4.034671382690845
2025-02-20,106.2699966430664,14.678277969360352,-0.051668758180187124,-0.10521436662277028,1.9823957130638303,1.9873155638697844,3.474010987674877,5.948021975349754,9.636261309985326,9.271096301088399,3.688239334635572,-0.36516500889692693,3.323074325738645
2025-02-21,101.3499984741211,13.313741683959961,-0.04629715182423799,-0.09296296801632609,1.982823578146006,1.9874917237251668,3.313174173539422,5.626348347078844,8.743998404212483,8.409227672174039,3.1176500571336394,-0.33477073203844476,2.7828793250951946
2025-02-24,90.68000030517578,10.502238273620605,-0.10527872056820808,-0.2111730478988172,1.985073994948989,1.9886838300644958,2.9643674355295615,4.928734871059123,6.902884474920596,6.6334254341659715,1.9741496038614734,-0.2694590407546249,1.7046905631068485
2025-02-25,87.83999633789062,9.795241355895996,-0.03131896733267936,-0.06731868953120557,1.9871792357866562,1.9898159851946535,2.871526508654153,4.743053017308306,6.470502048178001,6.18687192683495,1.7274490308696953,-0.28363012134305077,1.4438189095266445
