Date,NAV,Running Peak,Drawdown
2024-11-07,0.21169500891110565,1.0241499647318264,-0.7932968645206779
2024-11-08,0.19230565014499665,1.0241499647318264,-0.8122290125788836
2024-11-11,0.1802039730307502,1.0241499647318264,-0.8240453261374309
2024-11-12,0.18230911007445333,1.0241499647318264,-0.8219898292705689
2024-11-13,0.17728797361789805,1.0241499647318264,-0.8268925648361264
2024-11-14,0.18665331272981597,1.0241499647318264,-0.8177480650710258
2024-11-15,0.14441916636611463,1.0241499647318264,-0.8589863092912073
2024-11-18,0.1643740078974752,1.0241499647318264,-0.8395020128321573
2024-11-19,0.15557120562314974,1.0241499647318264,-0.8480972406576355
2024-11-20,0.15952514888299046,1.0241499647318264,-0.8442365333432764
2024-11-21,0.16352932199791678,1.0241499647318264,-0.8403267806187574
2024-11-22,0.14776325959943315,1.0241499647318264,-0.8557210714369111
2024-11-25,0.14630621256820828,1.0241499647318264,-0.857143760575612
2024-11-26,0.14131347033064048,1.0241499647318264,-0.8620187714719656
2024-11-27,0.14010297692239002,1.0241499647318264,-0.8632007208445533
2024-11-29,0.13615449399335064,1.0241499647318264,-0.8670560965854227
2024-12-02,0.13896629375872882,1.0241499647318264,-0.8643106004547711
2024-12-03,0.1195059521625844,1.0241499647318264,-0.8833120575326319
2024-12-04,0.12333408151619672,1.0241499647318264,-0.8795741973701169
2024-12-05,0.11621020217140796,1.0241499647318264,-0.8865300921024417
2024-12-06,0.10198212648951345,1.0241499647318264,-0.9004226626945034
2024-12-09,0.11221839629499619,1.0241499647318264,-0.8904277692140715
2024-12-10,0.1171371282172566,1.0241499647318264,-0.885625023433039
2024-12-11,0.11192683270702894,1.0241499647318264,-0.8907124575878524
2024-12-12,0.10977595732396155,1.0241499647318264,-0.8928126142613242
2024-12-13,0.10132154892407698,1.0241499647318264,-0.9010676635129231
2024-12-16,0.10223096575763188,1.0241499647318264,-0.9001796911798937
2024-12-17,0.1059039340359236,1.0241499647318264,-0.8965933333174947
2024-12-18,0.11425784884207357,1.0241499647318264,-0.8884364079707878
2024-12-19,0.10515690490640726,1.0241499647318264,-0.8973227471291838
2024-12-20,0.08734204844692203,1.0241499647318264,-0.9147175204270084
2024-12-23,0.08728956898537489,1.0241499647318264,-0.9147687623967925
2024-12-24,0.08359135475341317,1.0241499647318264,-0.9183797709007376
2024-12-26,0.08418525898555236,1.0241499647318264,-0.917799871225308
2024-12-27,0.09046442566688703,1.0241499647318264,-0.911668770412373
2024-12-30,0.09504593821357057,1.0241499647318264,-0.9071952922065878
2024-12-31,0.09860284414254702,1.0241499647318264,-0.9037222598856739
2025-01-02,0.09980548232879231,1.0241499647318264,-0.9025479805050558
2025-01-03,0.08765137134050678,1.0241499647318264,-0.9144154915208552
2025-01-06,0.09622595915633864,1.0241499647318264,-0.9060430967436147
2025-01-07,0.11126080486366435,1.0241499647318264,-0.8913627801639401
2025-01-08,0.11690177610050768,1.0241499647318264,-0.8858548258300059
2025-01-10,0.12045201943267683,1.0241499647318264,-0.8823882989985581
2025-01-13,0.1288014718572992,1.0241499647318264,-0.8742357308082065
2025-01-14,0.12509191450516802,1.0241499647318264,-0.8778578149559149
2025-01-15,0.11653609889269972,1.0241499647318264,-0.8862118801876689
2025-01-16,0.11281150371398517,1.0241499647318264,-0.8898486475625424
2025-01-17,0.10463813283215198,1.0241499647318264,-0.8978292863003208
2025-01-21,0.10098110449195703,1.0241499647318264,-0.9014000800962787
2025-01-22,0.0906409843532419,1.0241499647318264,-0.9114963750675164
2025-01-23,0.08551504442101959,1.0241499647318264,-0.9165014427907424
2025-01-24,0.0856257849277758,1.0241499647318264,-0.916393313600126
2025-01-27,0.09323723979235198,1.0241499647318264,-0.9089613406208864
2025-01-28,0.08144252067864394,1.0241499647318264,-0.9204779344009745
2025-01-29,0.08255715836084504,1.0241499647318264,-0.9193895804288168
2025-01-30,0.07954931351059308,1.0241499647318264,-0.9223264988038904
2025-01-31,0.07701509546240166,1.0241499647318264,-0.9248009587320856
2025-02-03,0.07444006672334322,1.0241499647318264,-0.9273152670147917
2025-02-04,0.03927256521429458,1.0241499647318264,-0.9616535013750861
2025-02-05,0.0411392559887007,1.0241499647318264,-0.9598308280960856
2025-02-06,0.03311802372439824,1.0241499647318264,-0.9676629157204822
2025-02-07,0.03343865316560908,1.0241499647318264,-0.9673498468807105
2025-02-10,0.029898520410789636,1.0241499647318264,-0.9708065015472431
2025-02-11,0.031972096572802686,1.0241499647318264,-0.9687818213408086
2025-02-12,0.029192961485266743,1.0241499647318264,-0.9714954230429418
2025-02-13,0.028970229525581804,1.0241499647318264,-0.9717129028724151
2025-02-14,0.028428815962633285,1.0241499647318264,-0.9722415496346989
2025-02-18,0.025805695163714164,1.0241499647318264,-0.9748028159426131
2025-02-19,0.03096060766041939,1.0241499647318264,-0.9697694588423617
2025-02-20,0.03421810838566651,1.0241499647318264,-0.9665887716017971
2025-02-21,0.037399125301102405,1.0241499647318264,-0.9634827646448287
2025-02-24,0.04529681257968597,1.0241499647318264,-0.9557713087540388
2025-02-25,0.048346134642491066,1.0241499647318264,-0.9527938912196804
2025-02-26,0.04658729746726588,1.0241499647318264,-0.9545112541409257
2025-02-27,0.05129549246630159,1.0241499647318264,-0.9499140807179217
2025-02-28,0.051120854102005016,1.0241499647318264,-0.9500846010228677
2025-03-03,0.05283774222200779,1.0241499647318264,-0.948408197977292
2025-03-04,0.05180037135129103,1.0241499647318264,-0.9494211071277486
2025-03-05,0.04459637070713143,1.0241499647318264,-0.9564552338594192
2025-03-06,0.054204031098903524,1.0241499647318264,-0.9470741268705732
2025-03-07,0.048343328965488555,1.0241499647318264,-0.952796630737426
2025-03-10,0.0580449283579238,1.0241499647318264,-0.9433237998761999
2025-03-11,0.05550443175821828,1.0241499647318264,-0.9458043903045468
2025-03-12,0.04761569393398126,1.0241499647318264,-0.9535071077735677
2025-03-13,0.05225031318162232,1.0241499647318264,-0.9489817751492048
2025-03-14,0.043581440633139144,1.0241499647318264,-0.9574462313782817
2025-03-17,0.04246199641667085,1.0241499647318264,-0.9585392785442418
2025-03-18,0.04584254872926175,1.0241499647318264,-0.9552384413338669
2025-03-19,0.04348186900846295,1.0241499647318264,-0.9575434550546036
2025-03-20,0.04223581243736429,1.0241499647318264,-0.9587601289929999
2025-03-21,0.03870006358198024,1.0241499647318264,-0.9622125031346226
2025-03-24,0.033829762561373204,1.0241499647318264,-0.9669679600387122
2025-03-25,0.034002699218733355,1.0241499647318264,-0.9667991013136079
2025-03-26,0.036990262010366766,1.0241499647318264,-0.9638819867361391
2025-03-27,0.03882854599726668,1.0241499647318264,-0.9620870503984893
2025-03-28,0.042467682823873004,1.0241499647318264,-0.9585337262253452
2025-03-31,0.04389664128187403,1.0241499647318264,-0.9571384633173635
2025-04-01,0.04368206118863932,1.0241499647318264,-0.9573479835054455
2025-04-02,0.04086734404453714,1.0241499647318264,-0.960096328221582
2025-04-03,0.04439292234678196,1.0241499647318264,-0.956653884806405
2025-04-04,0.05466450604916973,1.0241499647318264,-0.946624510148293
2025-04-07,0.04890199739783862,1.0241499647318264,-0.9522511359841295
2025-04-08,0.049637159690996954,1.0241499647318264,-0.9515333091829042
2025-04-09,0.03084752071516563,1.0241499647318264,-0.9698798791412906
2025-04-10,0.033127184484988935,1.0241499647318264,-0.9676539709751752
2025-04-11,0.033234544585073585,1.0241499647318264,-0.9675491424795625
2025-04-14,0.030117610334166055,1.0241499647318264,-0.9705925778730536
2025-04-15,0.026413092992511305,1.0241499647318264,-0.9742097408562352
2025-04-16,0.029422631698245178,1.0241499647318264,-0.9712711685676331
2025-04-17,0.0288503122389485,1.0241499647318264,-0.9718299924498821
2025-04-21,0.03066520081292067,1.0241499647318264,-0.9700578998497058
2025-04-22,0.028542716196870987,1.0241499647318264,-0.9721303352245441
2025-04-23,0.024444779784304684,1.0241499647318264,-0.9761316402615846
2025-04-24,0.021054879932378062,1.0241499647318264,-0.979441604591676
2025-04-25,0.019081279324557943,1.0241499647318264,-0.9813686667171303
2025-04-28,0.01845171039355343,1.0241499647318264,-0.9819833901001158
2025-04-29,0.018013975638216554,1.0241499647318264,-0.9824108028525553
2025-04-30,0.017265367640847698,1.0241499647318264,-0.9831417583016091
2025-05-01,0.01794207746303011,1.0241499647318264,-0.9824810056330684
2025-05-02,0.015460052164453024,1.0241499647318264,-0.9849045035426025
2025-05-05,0.015535016956571886,1.0241499647318264,-0.9848313064575072
2025-05-06,0.019350467866668237,1.0241499647318264,-0.9811058257745142
2025-05-07,0.01875095271185852,1.0241499647318264,-0.9816912040642716
2025-05-08,0.015823410432218233,1.0241499647318264,-0.9845497134432245
2025-05-09,0.01630302895264357,1.0241499647318264,-0.9840814045656756
2025-05-12,0.016002677419213067,1.0241499647318264,-0.9843746736608019
2025-05-13,0.013411708843916932,1.0241499647318264,-0.9869045459104919
2025-05-14,0.012982218368415805,1.0241499647318264,-0.9873239087873081
2025-05-15,0.013385054785364737,1.0241499647318264,-0.9869305714531078
2025-05-16,0.013099625619551733,1.0241499647318264,-0.9872092700574551
2025-05-19,0.013760687322208144,1.0241499647318264,-0.9865637965180115
2025-05-20,0.013902032450387245,1.0241499647318264,-0.9864257843781428
2025-05-21,0.01503167890669969,1.0241499647318264,-0.9853227755462202
2025-05-22,0.014588942758587504,1.0241499647318264,-0.9857550717561099
2025-05-23,0.014373718636421465,1.0241499647318264,-0.9859652207866011
2025-05-27,0.014366234529754773,1.0241499647318264,-0.9859725284143162
2025-05-28,0.014282850760643557,1.0241499647318264,-0.9860539459527458
2025-05-29,0.014611401910537725,1.0241499647318264,-0.9857331422021152
2025-05-30,0.012373472953794058,1.0241499647318264,-0.9879182996827676
2025-06-02,0.012331949458838377,1.0241499647318264,-0.9879588440330929
2025-06-03,0.012117474776406277,1.0241499647318264,-0.9881682612960112
2025-06-04,0.012691941192742556,1.0241499647318264,-0.9876073410830357
2025-06-05,0.014667565135316852,1.0241499647318264,-0.9856783033340654
2025-06-06,0.012773773698242768,1.0241499647318264,-0.9875274382286509
2025-06-09,0.011928322565229178,1.0241499647318264,-0.9883529532041212
2025-06-10,0.011778690096663689,1.0241499647318264,-0.9884990572647747
2025-06-11,0.011156331688458318,1.0241499647318264,-0.9891067401526693
2025-06-12,0.01135493028962634,1.0241499647318264,-0.9889128246051352
2025-06-13,0.01102433469191793,1.0241499647318264,-0.9892356245944854
2025-06-16,0.010357778161961605,1.0241499647318264,-0.9898864633904725
2025-06-17,0.010819398538918173,1.0241499647318264,-0.989435728251232
2025-06-18,0.010558732343752824,1.0241499647318264,-0.989690247808076
2025-06-20,0.010945847237050318,1.0241499647318264,-0.9893122612761927
2025-06-23,0.01056122758409942,1.0241499647318264,-0.9896878114067359
2025-06-24,0.0100778016197812,1.0241499647318264,-0.99015983794676
2025-06-25,0.01011239891807428,1.0241499647318264,-0.9901260564699407
2025-06-26,0.00991800723592509,1.0241499647318264,-0.9903158642996955
2025-06-27,0.011787996900738607,1.0241499647318264,-0.9884899699197615
2025-06-30,0.010786739248629955,1.0241499647318264,-0.9894676174192376
2025-07-01,0.011680765917947122,1.0241499647318264,-0.9885946723427308
2025-07-02,0.011433233230405801,1.0241499647318264,-0.9888363680865824
2025-07-03,0.011062070490427471,1.0241499647318264,-0.9891987786248432
2025-07-07,0.01028839264523812,1.0241499647318264,-0.9899542127622568
2025-07-08,0.010205561755036006,1.0241499647318264,-0.9900350904589366
2025-07-09,0.009709472240277784,1.0241499647318264,-0.9905194819365929
2025-07-10,0.009787074886503199,1.0241499647318264,-0.9904437091993008
2025-07-11,0.009852013456307648,1.0241499647318264,-0.9903803019132189
2025-07-14,0.008893133505125153,1.0241499647318264,-0.9913165709990003
2025-07-15,0.008962732175219198,1.0241499647318264,-0.9912486135001077
2025-07-16,0.008679945626985581,1.0241499647318264,-0.9915247318011103
2025-07-17,0.008322276329434108,1.0241499647318264,-0.9918739670790173
2025-07-18,0.008373208309788563,1.0241499647318264,-0.991824236100051
2025-07-21,0.008572570084162755,1.0241499647318264,-0.9916295753753138
2025-07-22,0.00886817684656192,1.0241499647318264,-0.9913409391671618
2025-07-23,0.008215422945878086,1.0241499647318264,-0.9919783008067288
2025-07-24,0.008202091214554515,1.0241499647318264,-0.9919913181692075
2025-07-25,0.0077868377221029855,1.0241499647318264,-0.9923967797781041
2025-07-28,0.007876893771340251,1.0241499647318264,-0.9923088472952271
2025-07-29,0.008048931836952124,1.0241499647318264,-0.9921408659726315
2025-07-30,0.0078082344925465945,1.0241499647318264,-0.9923758875541325
2025-07-31,0.00782637174430029,1.0241499647318264,-0.9923581779877817
2025-08-01,0.008239405035609246,1.0241499647318264,-0.9919548842265823
2025-08-04,0.0075643205636810465,1.0241499647318264,-0.9926140498714349
2025-08-05,0.0063785473612706775,1.0241499647318264,-0.9937718619529115
2025-08-06,0.0059150321627393174,1.0241499647318264,-0.9942244472328932
2025-08-07,0.005743555966484981,1.0241499647318264,-0.9943918799352897
2025-08-08,0.005442070101560618,1.0241499647318264,-0.9946862566138098
2025-08-11,0.005701216765454119,1.0241499647318264,-0.9944332207569357
2025-08-12,0.005436396686861921,1.0241499647318264,-0.9946917962465727
2025-08-13,0.00558394911415361,1.0241499647318264,-0.9945477231787868
2025-08-14,0.005786795494823609,1.0241499647318264,-0.9943496600165007
2025-08-15,0.006039837198862833,1.0241499647318264,-0.994102585161496
2025-08-18,0.006251259709029148,1.0241499647318264,-0.9938961480991058
2025-08-19,0.007423881541817087,1.0241499647318264,-0.9927511772714253
2025-08-20,0.007594099327161763,1.0241499647318264,-0.9925849733059843
2025-08-21,0.007578467158103467,1.0241499647318264,-0.9926002368607337
2025-08-22,0.007341834771893537,1.0241499647318264,-0.992831289337772
2025-08-25,0.007482236080810173,1.0241499647318264,-0.9926941987614388
2025-08-26,0.007144897860994403,1.0241499647318264,-0.9930235823785188
2025-08-27,0.007503114293676439,1.0241499647318264,-0.9926738128671995
2025-08-28,0.007377243949369346,1.0241499647318264,-0.9927967151262842
2025-08-29,0.007519741706353141,1.0241499647318264,-0.9926575775371703
2025-09-02,0.007482713927570085,1.0241499647318264,-0.9926937321825428
2025-09-03,0.007696593286356073,1.0241499647318264,-0.9924848962052433
2025-09-04,0.007573654579364205,1.0241499647318264,-0.9926049359564765
2025-09-05,0.007874470567542834,1.0241499647318264,-0.9923112133586757
2025-09-08,0.007565733688905267,1.0241499647318264,-0.9926126700684051
2025-09-09,0.006969759617065031,1.0241499647318264,-0.9931945907756877
2025-09-10,0.0065893963305467896,1.0241499647318264,-0.9935659849070324
2025-09-11,0.0067815072269517915,1.0241499647318264,-0.9933784040809613
2025-09-12,0.006203653513305085,1.0241499647318264,-0.9939426317170947
2025-09-15,0.00622081999203233,1.0241499647318264,-0.9939258700324602
2025-09-16,0.006296341649684381,1.0241499647318264,-0.9938521292129976
2025-09-17,0.006437832453347064,1.0241499647318264,-0.9937139748327455
2025-09-18,0.005783412093619802,1.0241499647318264,-0.994352963635424
2025-09-19,0.005434559377347505,1.0241499647318264,-0.9946935902314165
2025-09-22,0.005613371553916506,1.0241499647318264,-0.9945189945347639
2025-09-23,0.005411682913972552,1.0241499647318264,-0.9947159272564252
2025-09-24,0.005589414801379501,1.0241499647318264,-0.9945423863751799
2025-09-25,0.0056231182836751,1.0241499647318264,-0.994509477637733
2025-09-26,0.005725454414741221,1.0241499647318264,-0.9944095546434546
2025-09-29,0.005637943755220229,1.0241499647318264,-0.9944950017581687
2025-09-30,0.005415820719116328,1.0241499647318264,-0.9947118870227815
2025-10-01,0.005272288659215599,1.0241499647318264,-0.9948520345254358
2025-10-02,0.005151996970921497,1.0241499647318264,-0.9949694896759865
2025-10-03,0.005914135220031125,1.0241499647318264,-0.9942253230252468
2025-10-06,0.005486313180848907,1.0241499647318264,-0.994643056808301
2025-10-07,0.0053347478694294615,1.0241499647318264,-0.9947910481344142
2025-10-08,0.005254701143303747,1.0241499647318264,-0.994869207318989
2025-10-09,0.005143037056831745,1.0241499647318264,-0.9949782383108527
2025-10-10,0.005702939594755848,1.0241499647318264,-0.9944315385528044
2025-10-13,0.005587143733351703,1.0241499647318264,-0.9945446038902958
2025-10-14,0.0054333352564438836,1.0241499647318264,-0.9946947854869412
2025-10-15,0.0054368428307227665,1.0241499647318264,-0.9946913606230057
2025-10-16,0.005533427681039955,1.0241499647318264,-0.9945970532914202
2025-10-17,0.005531607925049306,1.0241499647318264,-0.994598830136661
2025-10-20,0.005324308919538895,1.0241499647318264,-0.9948012409286827
2025-10-21,0.005325996100135755,1.0241499647318264,-0.9947995935326421
2025-10-22,0.005675435457478477,1.0241499647318264,-0.994458394128867
2025-10-23,0.00536355575353824,1.0241499647318264,-0.9947629195545179
2025-10-24,0.0051255591074666675,1.0241499647318264,-0.9949953041214928
2025-10-27,0.00487306821796188,1.0241499647318264,-0.9952418411504433
2025-10-28,0.004854480131725438,1.0241499647318264,-0.995259990920376
2025-10-29,0.004380525752148237,1.0241499647318264,-0.9957227692203307
2025-10-30,0.0045695124135526665,1.0241499647318264,-0.9955382389582474
2025-10-31,0.004292263854153165,1.0241499647318264,-0.9958089498589426
2025-11-03,0.003991546510234891,1.0241499647318264,-0.9961025761385638
2025-11-04,0.004637554467235671,1.0241499647318264,-0.995471801369978
2025-11-05,0.00477459188380601,1.0241499647318264,-0.9953379953637393
2025-11-06,0.005425214426053332,1.0241499647318264,-0.9947027148241187
2025-11-07,0.005249108095752923,1.0241499647318264,-0.9948746684797012
2025-11-10,0.0043352167535246995,1.0241499647318264,-0.9957670098102676
2025-11-11,0.004455049720168773,1.0241499647318264,-0.9956500025644826
2025-11-12,0.004768367755519762,1.0241499647318264,-0.9953440727239898
2025-11-13,0.005393366251060869,1.0241499647318264,-0.9947338120033299
2025-11-14,0.005282652105272454,1.0241499647318264,-0.9948419154545831
2025-11-17,0.005455324964187548,1.0241499647318264,-0.9946733143074257
2025-11-18,0.00570449126010722,1.0241499647318264,-0.9944300234764926
2025-11-19,0.005831011599487098,1.0241499647318264,-0.9943064865495417
2025-11-20,0.006515511446180512,1.0241499647318264,-0.9936381275491363
2025-11-21,0.00659482558112906,1.0241499647318264,-0.9935606836808749
2025-11-24,0.005965743753429862,1.0241499647318264,-0.994174931446693
2025-11-25,0.0058762572930545,1.0241499647318264,-0.9942623077718963
2025-11-26,0.005726697307675279,1.0241499647318264,-0.994408341058553
2025-11-28,0.005538711590556176,1.0241499647318264,-0.9945918939791142
2025-12-01,0.005607408782571438,1.0241499647318264,-0.9945248167009997
2025-12-02,0.00539614021115839,1.0241499647318264,-0.9947311034545889
2025-12-03,0.005053268925267722,1.0241499647318264,-0.9950658896652983
2025-12-04,0.004947244113370536,1.0241499647318264,-0.995169414359482
2025-12-05,0.004740462510457199,1.0241499647318264,-0.9953713199495169
2025-12-08,0.004757896654859745,1.0241499647318264,-0.9953542969108966
2025-12-09,0.004741930540437173,1.0241499647318264,-0.9953698865364128
2025-12-10,0.004424744507499615,1.0241499647318264,-0.9956795931651883
2025-12-11,0.004442776179544882,1.0241499647318264,-0.9956619866889238
2025-12-12,0.004634359692049552,1.0241499647318264,-0.9954749208107788
2025-12-15,0.004646555450268606,1.0241499647318264,-0.9954630126345947
2025-12-16,0.004424341958593971,1.0241499647318264,-0.9956799862217908
2025-12-17,0.004911757631313845,1.0241499647318264,-0.9952040640526703
2025-12-18,0.004460022084400041,1.0241499647318264,-0.9956451474510689
2025-12-19,0.004087269811005932,1.0241499647318264,-0.9960091100407583
2025-12-22,0.004065275706291686,1.0241499647318264,-0.9960305855135618
2025-12-23,0.004061649423627889,1.0241499647318264,-0.9960341262866796
2025-12-24,0.004062855949313644,1.0241499647318264,-0.9960329482114687
2025-12-26,0.004289844453559298,1.0241499647318264,-0.9958113122088691
2025-12-29,0.0045009509362373785,1.0241499647318264,-0.995605183721882
2025-12-30,0.0046623144602146145,1.0241499647318264,-0.9954476252299287
2025-12-31,0.004825579824588203,1.0241499647318264,-0.9952882097439198
2026-01-02,0.0053635605920616695,1.0241499647318264,-0.9947629148300893
2026-01-05,0.004968350864225547,1.0241499647318264,-0.9951488053162932
2026-01-06,0.004654662710349318,1.0241499647318264,-0.9954550965477325
2026-01-07,0.004551645725440378,1.0241499647318264,-0.995555684340982
2026-01-08,0.004794750518390316,1.0241499647318264,-0.9953183120797687
2026-01-09,0.0047636751097680525,1.0241499647318264,-0.9953486547148245
2026-01-12,0.004662627550830942,1.0241499647318264,-0.9954473195221445
2026-01-13,0.004686839903703398,1.0241499647318264,-0.995423678108576
2026-01-14,0.004713052588478471,1.0241499647318264,-0.9953980835319244
2026-01-15,0.00478904111662087,1.0241499647318264,-0.9953238868510093
2026-01-16,0.00511755752025504,1.0241499647318264,-0.9950031170273046
2026-01-20,0.005264132564865741,1.0241499647318264,-0.9948599982950308
2026-01-21,0.005463699428637822,1.0241499647318264,-0.9946651373170057
2026-01-22,0.005432601515517914,1.0241499647318264,-0.9946955019258918
2026-01-23,0.005198458092892209,1.0241499647318264,-0.9949241241303431
2026-01-26,0.005328636183155122,1.0241499647318264,-0.9947970157040913
2026-01-27,0.005442690892999475,1.0241499647318264,-0.9946856504609414
2026-01-28,0.0059902934716667584,1.0241499647318264,-0.9941509606230028
2026-01-29,0.006415673978064313,1.0241499647318264,-0.9937356108001778
2026-01-30,0.0068523432632508945,1.0241499647318264,-0.9933092383935733
2026-02-02,0.006740703605665238,1.0241499647318264,-0.9934182455325961
2026-02-03,0.0058315095614963446,1.0241499647318264,-0.9943060003297238
2026-02-04,0.007189260110733511,1.0241499647318264,-0.9929802662126577
2026-02-05,0.008175215713412265,1.0241499647318264,-0.9920175599326873
2026-02-06,0.007429280062223738,1.0241499647318264,-0.9927459060508106
2026-02-09,0.006667816194824569,1.0241499647318264,-0.9934894142220954
2026-02-10,0.006989992000124514,1.0241499647318264,-0.9931748354822676
2026-02-11,0.007380820968141525,1.0241499647318264,-0.9927932224553909
2026-02-12,0.008079210139950705,1.0241499647318264,-0.992111301647053
2026-02-13,0.007811928258715604,1.0241499647318264,-0.992372280888804
2026-02-17,0.007624305567862857,1.0241499647318264,-0.9925554793434385
2026-02-18,0.007369620014875748,1.0241499647318264,-0.9928041592846166
2026-02-19,0.007415236722413143,1.0241499647318264,-0.9927596182416949
2026-02-20,0.007384446596407973,1.0241499647318264,-0.9927896823212393
2026-02-23,0.007893367787305641,1.0241499647318264,-0.9922927617447387
2026-02-24,0.00810370214504196,1.0241499647318264,-0.9920873871756039
2026-02-25,0.007438150969964429,1.0241499647318264,-0.9927372443234794
2026-02-26,0.0072499753568081235,1.0241499647318264,-0.9929209826622349
2026-02-27,0.007120777602699572,1.0241499647318264,-0.9930471338691457
2026-03-02,0.006296014486701515,1.0241499647318264,-0.9938524486613148
2026-03-03,0.006117430627388676,1.0241499647318264,-0.9940268214245455
2026-03-04,0.005629185482320763,1.0241499647318264,-0.9945035535066441
2026-03-05,0.005665897235541641,1.0241499647318264,-0.9944677074347942
2026-03-06,0.005334250184928349,1.0241499647318264,-0.9947915340832677
2026-03-09,0.005383871200031302,1.0241499647318264,-0.9947430831563412
2026-03-10,0.005751782956352331,1.0241499647318264,-0.9943838469419286
2026-03-11,0.005719578617077137,1.0241499647318264,-0.9944152918868919
2026-03-12,0.005579455132979957,1.0241499647318264,-0.9945521111896528
2026-03-13,0.0057583616247225055,1.0241499647318264,-0.9943774234018254
2026-03-16,0.00562579972364021,1.0241499647318264,-0.9945068594274538
2026-03-17,0.005462151105153492,1.0241499647318264,-0.9946666491302534
2026-03-18,0.005622373981982496,1.0241499647318264,-0.9945102043884221
2026-03-19,0.005412307765528357,1.0241499647318264,-0.9947153171391794
2026-03-20,0.005759176819144758,1.0241499647318264,-0.9943766274300925
2026-03-23,0.0049932420334341966,1.0241499647318264,-0.9951245010932147
2026-03-24,0.005364866874435105,1.0241499647318264,-0.9947616393505029
2026-03-25,0.005350390930521812,1.0241499647318264,-0.9947757739444704
2026-03-26,0.005865848115577177,1.0241499647318264,-0.9942724714957998
2026-03-27,0.006222201149335959,1.0241499647318264,-0.9939245214435317
2026-03-30,0.0067114550308209646,1.0241499647318264,-0.9934468044115216
2026-03-31,0.00586155242185413,1.0241499647318264,-0.9942766658949317
2026-04-01,0.005843649359297119,1.0241499647318264,-0.9942941467943835
2026-04-02,0.0056941771811402355,1.0241499647318264,-0.9944400943443559
2026-04-06,0.005731372131241178,1.0241499647318264,-0.9944037764696483
2026-04-07,0.005570358863357541,1.0241499647318264,-0.9945609929647206
2026-04-08,0.006256938220411652,1.0241499647318264,-0.9938906034898414
2026-04-09,0.007169754066640544,1.0241499647318264,-0.9929993122945447
