Date,equity
2022-08-12,1.0001984126984127
2022-08-15,1.0003968253968254
2022-08-16,1.000595238095238
2022-08-17,1.0007936507936508
2022-08-18,1.0009920634920635
2022-08-19,1.0011904761904762
2022-08-22,1.0013888888888889
2022-08-23,0.966847901826285
2022-08-24,0.9645644294632976
2022-08-25,0.969137124095102
2022-08-26,1.0108173369111213
2022-08-29,1.0270986981797663
2022-08-30,1.063550738086445
2022-08-31,1.0754090986237905
2022-09-01,1.0658941478352426
2022-09-02,1.1011463632187946
2022-09-06,1.086002629311589
2022-09-07,1.06032708661387
2022-09-08,1.0541886133881564
2022-09-09,1.0266935617156494
2022-09-12,1.0124225637636088
2022-09-13,1.0607001640704712
2022-09-14,1.0359085130243586
2022-09-15,1.0312595420835273
2022-09-16,1.0335262276913204
2022-09-19,1.0117347151343385
2022-09-20,1.013695466132487
2022-09-21,1.0445270516111487
2022-09-22,1.0922075947110672
2022-09-23,1.1426070024926993
2022-09-26,1.0919859807243733
2022-09-27,1.0569923522831908
2022-09-28,1.0418373851428295
2022-09-29,1.115093664533151
2022-09-30,1.1192025495141675
2022-10-03,1.20240492567988
2022-10-04,1.199450011862821
2022-10-05,1.2523640416899564
2022-10-06,1.2666136285932943
2022-10-07,1.271757368952297
2022-10-10,1.2736791908635114
2022-10-11,1.3115937160342561
2022-10-12,1.3117921287326688
2022-10-13,1.3119905414310815
2022-10-14,1.3121889541294942
2022-10-17,1.312387366827907
2022-10-18,1.3082950172984058
2022-10-19,1.298024095292971
2022-10-20,1.3552661992524786
2022-10-21,1.3136848238790102
2022-10-24,1.3285730533113447
2022-10-25,1.3037455684638335
2022-10-26,1.2943551249436838
2022-10-27,1.2615838009168947
2022-10-28,1.2905677225432102
2022-10-31,1.295290327247856
2022-11-01,1.2938365931190887
2022-11-02,1.3563641456990596
2022-11-03,1.3183117669359419
2022-11-04,1.3287940620872112
2022-11-07,1.3481115417732634
2022-11-08,1.3696414277675746
2022-11-09,1.428242656030375
2022-11-10,1.4284410687287876
2022-11-11,1.4286394814272003
2022-11-14,1.428837894125613
2022-11-15,1.4290363068240257
2022-11-16,1.4292347195224384
2022-11-17,1.429433132220851
2022-11-18,1.4296315449192638
2022-11-21,1.4298299576176765
2022-11-22,1.4300283703160892
2022-11-23,1.430226783014502
2022-11-25,1.4304251957129146
2022-11-28,1.4306236084113273
2022-11-29,1.43082202110974
2022-11-30,1.4310204338081527
2022-12-01,1.4312188465065654
2022-12-02,1.431417259204978
2022-12-05,1.4316156719033908
2022-12-06,1.4318140846018035
2022-12-07,1.4320124973002162
2022-12-08,1.4322109099986289
2022-12-09,1.4324093226970416
2022-12-12,1.4326077353954543
2022-12-13,1.432806148093867
2022-12-14,1.4330045607922797
2022-12-15,1.4242007502145768
2022-12-16,1.4889746568330846
2022-12-19,1.4926079747839072
2022-12-20,1.500089248382083
2022-12-21,1.49324101704768
2022-12-22,1.5475589251323376
2022-12-23,1.5531590863958313
2022-12-27,1.5672083600200044
2022-12-28,1.5527212771519587
2022-12-29,1.4985871426131416
2022-12-30,1.542705683772779
2023-01-03,1.5599302402756239
2023-01-04,1.5501975367715168
2023-01-05,1.5642460079617988
2023-01-06,1.5465909789842043
2023-01-09,1.5415946234364954
2023-01-10,1.5302615702130582
2023-01-11,1.5521963705620172
2023-01-12,1.5313411234750525
2023-01-13,1.5295070093402077
2023-01-17,1.5007036628422918
2023-01-18,1.5036043069097604
2023-01-19,1.5255280401291285
2023-01-20,1.5030581604121993
2023-01-23,1.4631229471351281
2023-01-24,1.504011029973334
2023-01-25,1.4830907152390838
2023-01-26,1.4621185889573551
2023-01-27,1.4775351626402957
2023-01-30,1.4612969528313753
2023-01-31,1.4608840908896672
2023-02-01,1.46044179723476
2023-02-02,1.4678984503070995
2023-02-03,1.4595012078273943
2023-02-06,1.4590094524946307
2023-02-07,1.4585103392140755
2023-02-08,1.4579940574146621
2023-02-09,1.5081681049671554
2023-02-10,1.4617121972676013
2023-02-13,1.4564689209549748
2023-02-14,1.4559244337539994
2023-02-15,1.4553611429389883
2023-02-16,1.6735457654785928
2023-02-17,1.5747494594223654
2023-02-21,1.4538090273893765
2023-02-22,1.4384712100310504
2023-02-23,1.4478740546865296
2023-02-24,1.4474766676279056
2023-02-27,1.4454394570925075
2023-02-28,1.4483048374777092
2023-03-01,1.450938596261249
2023-03-02,1.451711739106532
2023-03-03,1.4452454250571758
2023-03-06,1.4513855093976222
2023-03-07,1.4542611874205102
2023-03-08,1.4529385246394309
2023-03-09,1.458389496555068
2023-03-10,1.4601057816092748
2023-03-13,1.458087050286291
2023-03-14,1.441358957733698
2023-03-15,1.4479733263858354
2023-03-16,1.4524850916468168
2023-03-17,1.4558319028668374
2023-03-20,1.4507744203472694
2023-03-21,1.4459430487630056
2023-03-22,1.4607215177179003
2023-03-23,1.45659324701962
2023-03-24,1.4496651181074283
2023-03-27,1.4534730422159692
2023-03-28,1.4465455853509428
2023-03-29,1.446384531522966
2023-03-30,1.4506574604398663
2023-03-31,1.4397524279706082
2023-04-03,1.4505882557735776
2023-04-04,1.4476537230907354
2023-04-05,1.4554583094079712
2023-04-06,1.45439354783794
2023-04-10,1.4491277150634296
2023-04-11,1.4545978829471877
2023-04-12,1.4612371091048693
2023-04-13,1.4543370434957132
2023-04-14,1.4654096473306661
2023-04-17,1.4529073840922053
2023-04-18,1.4565111514231612
2023-04-19,1.4591825123569704
2023-04-20,1.4690951272369968
2023-04-21,1.4659362491475703
2023-04-24,1.464178620744262
2023-04-25,1.4710577211467575
2023-04-26,1.4737374761547983
2023-04-27,1.4626443160809108
2023-04-28,1.4676550970491447
2023-05-01,1.4707993900093361
2023-05-02,1.4692759410031728
2023-05-03,1.4763884942621859
2023-05-04,1.4757984845697982
2023-05-05,1.4658695115567644
2023-05-08,1.4671435834753404
