Date,equity
2022-08-12,1.0
2022-08-15,1.1062698985094261
2022-08-16,1.0131549838213934
2022-08-17,0.9710737935009207
2022-08-18,0.8833581034627819
2022-08-19,0.8198938260101156
2022-08-22,0.7769575563280541
2022-08-23,0.7862366286844243
2022-08-24,0.7791349512863133
2022-08-25,0.7063688215515679
2022-08-26,0.7327898398663666
2022-08-29,0.7169545477927706
2022-08-30,0.7327820506374338
2022-08-31,0.7409575602607942
2022-09-01,0.7274046007584231
2022-09-02,0.7615993000281235
2022-09-06,0.7369638140496522
2022-09-07,0.8099079594942128
2022-09-08,0.7793535854512695
2022-09-09,0.8187668434811609
2022-09-12,0.7619267938327898
2022-09-13,0.8093692824399757
2022-09-14,0.7666523579775627
2022-09-15,0.7449596105538837
2022-09-16,0.7484515318798795
2022-09-19,0.7157147382284277
2022-09-20,0.7187701589819278
2022-09-21,0.7637287189013515
2022-09-22,0.8331307281027468
2022-09-23,0.7251496283804058
2022-09-26,0.7216577070544095
2022-09-27,0.6841195736134457
2022-09-28,0.6588031231864819
2022-09-29,0.7653067652563453
2022-09-30,0.7823299545678009
2022-10-03,0.9032377825141445
2022-10-04,0.8661361496456765
2022-10-05,0.913713629746104
2022-10-06,0.9254988121876084
2022-10-07,1.0010117461499755
2022-10-10,1.0027576651859877
2022-10-11,1.0337484981744414
2022-10-12,1.0298200762759493
2022-10-13,1.008868506692988
2022-10-14,1.089182822071853
2022-10-17,1.0232727341964536
2022-10-18,1.0193443122979617
2022-10-19,1.0093050072654839
2022-10-20,1.0813259782748692
2022-10-21,1.0490256851959134
2022-10-24,1.0638663716448893
2022-10-25,1.0132334291639757
2022-10-26,1.0023211646134915
2022-10-27,1.000138745004984
2022-10-28,0.9844250574110159
2022-10-31,0.9892264804544999
2022-11-01,0.9879169787370119
2022-11-02,1.0498986447139194
2022-11-03,1.0485891846234174
2022-11-04,1.0848178996008653
2022-11-07,1.1323953797012931
2022-11-08,1.1581483307007527
2022-11-09,1.2183840360146623
2022-11-10,1.1633862126897463
2022-11-11,1.1419981841612747
2022-11-14,1.1629497121172503
2022-11-15,1.1481090256682742
2022-11-16,1.180845819319726
2022-11-17,1.1974324664317002
2022-11-18,1.2105271922176781
2022-11-21,1.2620330942165976
2022-11-22,1.2546127509921097
2022-11-23,1.2000514282396901
2022-11-25,1.201797388902688
2022-11-28,1.201797388902688
2022-11-29,1.2105271922176781
2022-11-30,1.1537834082297642
2022-12-01,1.1524739481392623
2022-12-02,1.1524739481392623
2022-12-05,1.2061622697466903
2022-12-06,1.2044904862067618
2022-12-07,1.209806224018293
2022-12-08,1.2089527076424278
2022-12-09,1.2128664979970218
2022-12-12,1.2092347845908082
2022-12-13,1.2086122898818628
2022-12-14,1.2119856864989038
2022-12-15,1.2076797431576998
2022-12-16,1.2202468106526905
2022-12-19,1.2199793236212226
2022-12-20,1.2488734334180562
2022-12-21,1.2481105083112944
2022-12-22,1.2765328683238313
2022-12-23,1.2806144768801988
2022-12-27,1.3175623774548961
2022-12-28,1.309292763003399
2022-12-29,1.286843276646766
2022-12-30,1.2839884607601206
2023-01-03,1.3198980253482657
2023-01-04,1.304762505690851
2023-01-05,1.3120332993299448
2023-01-06,1.3060051044302323
2023-01-09,1.2903388558587363
2023-01-10,1.2899376253115347
2023-01-11,1.279678272270061
2023-01-12,1.2744008751069178
2023-01-13,1.2789584994099303
2023-01-17,1.2574567577707465
2023-01-18,1.2624113674721056
2023-01-19,1.2672638249835575
2023-01-20,1.2481998834276504
2023-01-23,1.2244804521546644
2023-01-24,1.2224749074950285
2023-01-25,1.220099723614017
2023-01-26,1.1829122902611964
2023-01-27,1.2077921682474533
2023-01-30,1.2000983102405067
2023-01-31,1.189304570398978
2023-02-01,1.1849329818594003
2023-02-02,1.1803291138731704
