target_dte,3,5,7,10,14,21,30,45,60
30,-0.25121677859557,-0.32791309826114556,-0.3241852675485325,-0.4322096660781898,-0.46677950870112794,-0.5362727878750829,,,
45,-0.381335186345913,-0.32756051750996995,-0.32756051750996995,-0.3846280253770441,-0.453915497647981,-0.6091902824322162,-0.593476597054237,,
60,-0.30115423721965673,-0.21894434964736353,-0.21894434964736353,-0.22141215256863533,-0.3650116032127724,-0.4728120851418407,-0.7289137298305335,-1.7086911436956191,
90,-0.4005939197491837,-0.2052893015139413,-0.2052893015139413,-0.2048004125679067,-0.2721045037473223,-0.5234733359975872,-0.5552180427707415,-0.6495248350319632,-1.1027545846471187
120,-0.2602864672770452,-0.5537513360831692,-0.5537513360831692,-0.2769706884781389,-0.34143514391371854,-0.5592853236135233,-0.5534432405523757,-0.4914242352928335,-0.5034275510537103
150,-0.4599577324691043,-0.5475535739639165,-0.5475535739639165,-0.48871585209492496,-0.3172931019495274,-0.6778169363895948,-0.6928137878888188,-0.4742123547829378,-0.33883927983156903
180,-0.5361461954798277,-0.5362084688519431,-0.5362084688519431,-0.4649005204058504,-0.24454223372530737,-0.5735336075558434,-0.7128764812838354,-0.474353210191112,-0.40361947020276234
