bucket,target_dte,roll_dte,CAGR,Max DD,Sharpe
10% OTM,30,3,0.3780227417242277,-0.1999366357031105,1.3094199615051767
20% OTM,90,60,0.2586276588801828,-0.3118563254593397,0.9546048722291572
ATM,45,3,0.2830001183012103,-0.271250835274359,0.8398219250666346
