bucket,target_dte,roll_dte,CAGR,Max DD,Sharpe
10% OTM,30,3,0.3780227417242277,-0.1999366357031105,1.3094199615051767
10% OTM,45,7,0.3101039647039452,-0.24314749853209028,1.113992569555457
10% OTM,60,7,0.32839301235142226,-0.21121711015524458,1.1247306516504818
10% OTM,90,7,0.3695761827284365,-0.16556133725155542,1.1459162793105415
10% OTM,120,7,0.3387211673689545,-0.17183226969271592,0.9876263044735598
10% OTM,150,7,0.35342655090974384,-0.17148006360627377,1.0336943729648551
10% OTM,180,3,0.21439895590172653,-0.16556133725155542,0.7939140474673433
