bucket,target_dte,roll_dte,CAGR,Max DD,Sharpe
10% OTM,30,3,0.38819365353435686,-0.19488404622427702,1.373643347761305
10% OTM,45,5,0.33309100319969653,-0.22930259643266782,1.2134172218693986
10% OTM,45,7,0.33309100319969653,-0.22930259643266782,1.2134172218693986
10% OTM,60,10,0.28832300638615616,-0.22396574911013634,1.0669424712040467
10% OTM,60,14,0.2412470992127802,-0.25683964989204633,0.9203552690287485
10% OTM,30,21,0.22209427417227334,-0.20966936172053985,0.9043306486585138
10% OTM,45,30,0.21351322570049058,-0.21135535348982737,0.8799986308251025
10% OTM,120,45,0.12411182469766846,-0.32954466951557015,0.5248656746426558
10% OTM,150,60,0.20987363435699757,-0.19116618385609918,0.7588941702894542
