target_dte,3,5,7,10,14,21,30,45,60
30,1.034917010628688,0.6473052775825163,0.6781903020413442,0.5790691095883702,0.5166052552313664,0.49997607095328667,,,
45,0.6647788865499578,0.6342684650210275,0.6342684650210275,0.4347595513758401,0.5313512728679157,0.3784337820104057,0.35596202634585544,,
60,0.3573497636024707,0.6744356881895214,0.6744356881895214,0.5651487412203766,0.47697911168220924,0.5986387626761114,0.5789872487480068,0.4070447977455159,
90,0.17648045485316063,0.1347922276553968,0.1347922276553968,0.1382485984303892,0.0904635464530501,0.5696661329852678,0.278978555773894,0.0996188086408509,0.5426310269480827
120,0.3695964858660968,0.2197020246948299,0.2197020246948299,0.1573177913229746,0.11907215452510422,0.25160195883984326,0.3920789386308074,0.2554673882046626,0.4740188691823784
150,0.3352879525555571,0.47325448994049524,0.47325448994049524,0.3024673937226003,0.10761786305011051,0.33258660532538975,0.3765582854097696,0.2214324616744426,0.4134999313766851
180,0.4108774579982186,0.4880774852050752,0.4880774852050752,0.24838527191300208,0.26957179387519786,0.0921614097423453,0.058232706798524124,0.2590400891926286,0.5350231189023472
210,0.3984148981025104,0.4644452100826256,0.4644452100826256,0.24276963615506014,0.421973312481632,0.36818253942390156,0.12514367556203426,0.2301512612388483,0.1917307555868478
240,0.3984148981025104,0.4592203491090348,0.4592203491090348,0.2527156664663171,0.429309465558348,0.2531505966024217,0.12514367556203426,0.2301512612388483,0.210955947315318
270,0.3984148981025104,0.4592203491090348,0.4592203491090348,0.2527156664663171,0.2096965459463262,0.26636230287551926,0.0954168924041891,0.23185335847206437,0.210955947315318
