bucket,target_dte,roll_dte,CAGR,Max DD,Sharpe
10% OTM,30,3,0.32721083842087917,-0.231290454494534,1.127600148223765
20% OTM,30,3,0.3129406161798396,-0.42905521084236486,0.8088405093633998
ATM,90,60,-1.0,-1.1992344295572643,0.8256210630489504
