bucket,target_dte,roll_dte,CAGR,Max DD,Sharpe
10% OTM,30,3,0.34481902435391465,-0.22409092334689618,1.1900985480005564
10% OTM,90,5,0.35097548753591834,-0.17909152595241518,1.084142853918162
10% OTM,180,3,0.17512499643971502,-0.17696793430917934,0.6605112901886443
