target_dte,3,5,7,10,14,21,30,45,60
30,0.39836037904067134,0.19254644898461293,0.20611557077623344,0.16950371758759486,0.14279495027811695,0.1302501224838697,,,
45,0.22628605384567857,0.1976132660036114,0.1976132660036114,0.09731613313103349,0.15254063069609547,0.07069659469684386,0.05176301538936423,,
60,0.037235766647099044,0.22494051809666793,0.22494051809666793,0.165418612414864,0.1214102817878453,0.18460762492946503,0.16174481768057092,0.08191614989632057,
90,-0.05436441535728642,-0.05228679589319141,-0.05228679589319141,-0.056749313002042334,-0.105240354688387,0.17346663024844133,0.02873946909040659,-0.022652128989901876,0.14835925323734722
120,0.03676051814923342,-0.02912510827234649,-0.02912510827234649,-0.07846576849925602,-0.19104759325329157,-0.0375618779929735,0.08095753087187463,0.02826910458706844,0.06931489312382322
150,0.05102719319579663,0.11984068360457645,0.11984068360457645,0.026050625417386453,-0.1429231440058638,0.02134185131591404,0.0639058146258793,0.005929450023349103,0.021184919825126824
180,0.0882893996800116,0.12781985400413975,0.12781985400413975,-0.0038201472077710186,0.009772267591274364,-0.10443176753378247,-0.0832134209650719,0.015959686466854084,0.10421925124909448
210,0.07865115036071368,0.11541087450625298,0.11541087450625298,-0.007705094984569616,0.08898098420385492,0.06103569851189539,-0.07254078433672473,0.012660767968373898,-0.22860923335197225
240,0.07865115036071368,0.11265899800067425,0.11265899800067425,-0.0020868698389228113,0.09331070143220921,-0.017307638163131855,-0.07254078433672473,0.012660767968373898,-0.2220991024928901
270,0.07865115036071368,0.11265899800067425,0.11265899800067425,-0.0020868698389228113,-0.0422486608198922,-0.004210985341740359,-0.07636407436750114,0.015263274867661103,-0.2220991024928901
