bucket,target_dte,roll_dte,CAGR,Max DD,Sharpe
10% OTM,30,3,0.32721083842087917,-0.231290454494534,1.127600148223765
10% OTM,45,5,0.2814974373282748,-0.26761263674944635,1.0224174267284618
10% OTM,60,5,0.31450633354533464,-0.2303020365734425,1.05618907377383
10% OTM,90,5,0.33594040654295165,-0.1957172940414118,1.038675570005946
10% OTM,120,3,0.18326393512147088,-0.20850179412446534,0.6901892837091788
10% OTM,150,14,0.1940534365521147,-0.2616811870274791,0.6676177166052781
10% OTM,180,14,0.20497091408512813,-0.25801519866880507,0.6843179390848092
